highway,name,lat,lon
,曽於弥五郎IC,31.59318,130.967515
,末吉財部IC,31.678212,130.937366
,国分IC,31.705964,130.779162
,隼人東IC,31.720695,130.733465
,成田JCT/IC,35.782962,140.344586
,成田SIC,35.781908,140.354182
,新空港IC,35.767569,140.388406
,上之郷IC,34.369358,135.334588
,泉佐野IC,34.397964,135.314399
,門司港IC,33.958465,130.964884
,許田IC,26.541451,127.958536
,宜野座IC,26.489963,127.970975
,金武IC,26.458269,127.902032
,屋嘉IC,26.452795,127.848021
,石川IC,26.438325,127.829151
,沖縄北IC,26.373746,127.817909
,沖縄南IC,26.33629,127.790479
,喜舎場SIC,26.301627,127.792224
,北中城IC,26.290412,127.788624
,西原IC,26.247652,127.750549
,那覇IC,26.212144,127.723981
,函館IC/JCT,41.844842,140.740105
,七飯大川IC,41.869844,140.729054
,七飯本町IC,41.89859,140.70627
,七飯藤城IC,41.922585,140.670704
,名寄IC,44.327764,142.448263
,名寄北IC,44.364282,142.435595
,智恵文南入口IC,44.41474,142.403054
,智恵文IC,44.444323,142.371448
,美深IC,44.474236,142.37029
,幌延IC,45.010536,141.839892
,豊富サロベツIC,45.099262,141.796083
,豊富幌加IC,45.157401,141.787984
,豊富北IC,45.226956,141.748661
,黒松内JCT,42.641297,140.440825
,黒松内南IC,42.646704,140.434636
,黒松内IC,42.670518,140.3937
,高野交差点SA,43.855464,144.083836
,美幌IC,43.847428,144.123381
,女満別空港IC,43.882867,144.156911
,八戸北IC,40.557126,141.432554
,下田百石IC,40.600828,141.422155
,釜石西IC,39.2518272514109,141.75638431631808
,滝観洞IC,39.23803656374408,141.67387284897765
,遠野住田IC,39.26474677260641,141.58896821035577
,八竜IC,40.1181,140.011297
,能代南IC,40.153917,140.02269
,能代東IC,40.18424,140.080669
,二ツ井白神IC,40.211819,140.199128
,米沢北IC,37.95399254603348,140.11569543642554
,南陽高畠IC,38.0248189835495,140.16375235997933
,新庄IC,38.739322,140.298266
,新庄市十日町IC,38.776587566639584,140.28906477276422
,金山町飛ノ森IC,38.915822,140.325264
,金山町中田IC,38.945919,140.354298
,真室川町及位IC,38.981981,140.361896
,中田仮出入口IC,38.945919,140.354298
,雄勝こまちIC,39.060283,140.459761
,須川IC,39.089743,140.483954
,三関IC,39.138887,140.482818
,十文字IC,39.235466,140.521181
,大堤交差点IC,39.291072,140.552851
,岩沼IC,38.10548224107799,140.88981978587174
,仙台空港IC,38.135082,140.888027
,名取IC,38.182414,140.931885
,仙台若林JCT,38.207556,140.944861
,仙台東IC,38.245678,140.953379
,利府JCT,38.310697,140.977161
,利府しらかし台IC,38.353228,140.953759
,穴川IC,35.641764,140.114059
,千葉東JCT,35.603663,140.150822
,松ヶ丘IC,35.593307,140.14727
,蘇我IC,35.567026,140.137847
,富津竹岡IC,35.196003,139.859067
,富津金谷IC,35.171254,139.830421
,鋸南保田IC,35.14251,139.84783
,鋸南富山IC,35.114657,139.851462
,富浦IC,35.038241,139.850608
,水戸大洗IC,36.339791,140.54423
,ひたちなかIC,36.3748,140.575676
,久我IC,34.841552,136.366393
,向井IC,34.837228,136.340424
,板屋IC,34.839753,136.320802
,南在家IC,34.836501,136.310995
,伊賀IC,34.839085,136.256939
,上柘植IC,34.830601,136.23684
,下柘植IC,34.818004,136.215956
,御代IC,34.812115,136.204344
,壬生野IC,34.804791,136.190878
,伊賀一之宮IC,34.791789,136.163497
,中瀬IC,34.771999,136.157067
,友生IC,34.754753,136.14715
,上野東IC,34.752907,136.132992
,上野IC,34.747953,136.122361
,大内IC,34.738886,136.11071
,白樫IC,34.723192,136.08513
,治田IC,34.706024,136.075743
,五月橋IC,34.695597,136.06027
,山添IC,34.681061,136.039529
,神野口IC,34.6501,136.01791
,小倉IC,34.626177,135.984638
,針IC,34.612179,135.962242
,一本松IC,34.612255,135.938341
,福住IC,34.608096,135.909939
,五ヶ谷IC,34.621299,135.878996
,天理東IC,34.614552,135.854564
,天理IC,34.617614,135.831978
,東海IC,35.051615,136.900706
,名港潮見IC,35.054368,136.872988
,名港中央IC,35.052167,136.846637
,那智勝浦IC,33.643701,135.928694
,新宮南IC,33.690173,135.96723
,新宮市三輪崎IC,33.695542,135.987448
,尾鷲南IC,34.039471978540995,136.18668829207763
,三木里IC,34.002489,136.188283
,大野IC,34.299242,132.272762
,陶IC,34.088597,131.428403
,名田島IC,34.08606,131.414392
,岡屋IC,34.058411,131.368218
,原条IC,34.055022,131.362973
,嘉川IC,34.054989,131.349863
,由良IC,34.026719,131.335886
,阿知須IC,34.014402,131.328132
,西粟倉IC,35.178664,134.334808
,尾見ランプIC,35.237456,134.287798
,智頭南IC,35.237456,134.287798
,青谷IC,35.5116863816237,134.0052791011714
,泊東郷IC,35.507103,133.929047
,はわいIC,35.495977,133.866102
,大栄東伯IC,35.500151,133.719676
,琴浦東IC,35.485086,133.696617
,琴浦船上山IC,35.508952,133.63056
,赤碕中山IC,35.508747,133.599806
,淀江IC,35.460806,133.438969
,米子東IC,35.426459,133.405378
,日野川東IC,35.422514,133.379775
,米子南IC,35.417241,133.357085
,米子中IC,35.409065,133.326229
,米子西IC,35.409065,133.326229
,淀江大山IC,35.460806,133.438969
,安来IC,35.416605,133.261774
,東出雲IC,35.427202,133.133155
,竹矢IC,35.440557,133.113056
,矢田IC,35.443926,133.101345
,松江東IC,35.449745,133.084514
,松江中央IC,35.442092,133.060093
,松江西IC,35.436482,133.0485
,竹矢ランプIC,35.440557,133.113056
,矢田ランプIC,35.443926,133.101345
,松江東ランプIC,35.449745,133.084514
,松江中央ランプIC,35.442092,133.060093
,松江西ランプIC,35.436482,133.0485
,江津IC,35.002766,132.213908
,江津西IC,34.970627,132.177132
,浜田東IC,34.928365,132.145902
,浜田JCT,34.906703,132.120385
,浜田バイパス西口IC,34.882492,132.062586
,竹迫ランプIC,34.893668,132.08407
,遠田IC,34.708275,131.860995
,久城IC,34.697089,131.848797
,高津IC,34.688071,131.824478
,萩・石見空港IC,34.673213,131.810654
,須子IC,34.660255,131.811069
,明石IC,34.388488,131.323978
,三隅IC,34.362613,131.255681
,萩IC,34.388842,131.403931
,三見IC,34.385682,131.350051
,須崎中央IC,33.396563,133.283519
,須崎西IC,33.385606,133.274255
,津田寒川IC,34.294299,134.226278
,志度IC,34.308371,134.19406
,さぬき三木IC,34.301865,134.144507
,四万十IC,32.98226,132.938525
,間IC,32.969763,132.883353
,大洲IC,33.534169,132.577671
,大洲北IC,33.524246,132.576401
,大洲冨士IC,33.507328,132.574968
,大洲肱南IC,33.4992,132.551274
,大洲南IC,33.495422,132.54586
,大洲北只IC,33.488697,132.538229
,宇和島北IC,33.243752,132.568282
,宇和島朝日IC,33.223998,132.559042
,宇和島坂下津IC,33.212418,132.544663
,宇和島別当IC,33.206651,132.544336
,宇和島南IC,33.198723,132.545914
,津島高田IC,33.142221,132.520138
,舞野IC,32.573645,131.601538
,辻垣IC,33.707383,130.998583
,草場橋交差点SA,33.697249,130.995272
,平成橋交差点SA,33.690232,130.997436
,徳永交差点SA,33.685116,130.996566
,築城IC,33.662321,131.014101
,椎田IC,33.635326,131.057223
,中村交差点SA,33.621416,131.081472
,四郎丸交差点SA,33.613834,131.096425
,山田交差点SA,33.613007,131.10212
,院内IC,33.475532,131.333978
,安心院IC,33.445769,131.371657
,大分農業文化公園IC,33.423578,131.424623
,山下交差点SA,33.538805,131.295728
,延岡JCT/IC,32.576093,131.622947
,延岡IC,32.576093,131.622947
,延岡南IC,32.529079,131.665243
,隼人西IC,31.737506,130.70036
,加治木IC,31.74418938383018,130.67444253787264
,加治木JCT,31.747553,130.666649
,苫小牧東IC/JCT,42.709762,141.652094
,沼ノ端西IC,42.689415,141.695544
,沼ノ端東IC,42.674861,141.734211
,苫東中央IC,42.672673,141.783878
,厚真IC,42.62369,141.837875
,苫小牧東IC,42.709762,141.652094
,鵡川IC,42.588835,141.927167
,日高富川IC,42.528013,142.038876
,深川JCT,43.666145,142.025943
,深川西IC,43.704286,142.004043
,秩父別IC,43.764402,141.981804
,北竜ひまわりIC,43.826262,141.836497
,留萌幌糠IC,43.848763,141.757315
,比布JCT,43.920012,142.46928
,比布北IC,43.919524,142.49844
,愛別IC,43.894862,142.572424
,愛山上川IC,43.859709,142.683569
,上川層雲峡IC,43.839013,142.761834
,上川天幕出入口IC,43.860221,142.85579
,浮島IC,43.886361,142.96712
,奥白滝IC,43.870314,143.075558
,白滝IC,43.886752,143.19754
,丸瀬布IC,43.98846456154012,143.32695030056504
,旧白滝出入口IC,43.933098,143.250051
,帯広JCT,42.970419,143.095628
,芽室帯広IC,42.932473,143.107879
,帯広川西IC,42.849113,143.178832
,幸福IC,42.748697,143.168183
,中札内IC,42.702386,143.16122
,函館IC,41.844842,140.740105
,北斗追分IC,41.834871,140.694072
,北斗中央IC,41.836266,140.648355
,上磯IC,41.836266,140.648355
,北斗富川IC,41.805413,140.619439
,五所川原東IC,40.777058,140.500941
,五所川原IC,40.801762,140.47971
,仙台港北IC,38.28001,140.992259
,利府塩釜IC,38.322594,140.989494
,利府中IC,38.340623,140.999905
,松島海岸IC,38.364093,141.030773
,松島大郷IC,38.399481,141.041027
,松島北IC,38.400961,141.072374
,鳴瀬奥松島IC,38.411669,141.13698
,矢本IC,38.42859,141.196304
,石巻港IC,38.440831,141.241395
,石巻河南IC,38.44567,141.267315
,河北IC,38.499101,141.287261
,桃生豊里IC,38.561865,141.271059
,桃生津山IC,38.597271,141.282045
,登米IC,38.676581,141.265814
,登米東和IC,38.70784505636436,141.30342961699253
,唐桑南IC,38.93185976460582,141.6168013713026
,唐桑北IC,38.953235765474886,141.6280385390411
,大船渡碁石海岸IC,39.033874,141.712252
,大船渡IC,39.107172,141.708374
,大船渡北IC,39.125168,141.735075
,山田南IC,39.42018173025084,141.9684752628519
,山田IC,39.480944635261565,141.94926224221172
,宮古南IC,39.59623339110457,141.93927047397136
,宮古中央IC,39.627601,141.91794
,八戸南IC,40.480691,141.555319
,種差海岸階上岳IC,40.470926,141.594851
,久慈北IC,40.22117067006924,141.7818731398524
,久慈IC,40.197213,141.782266
,八王子JCT,35.640425,139.254167
,八王子西IC,35.678371,139.252252
,あきる野IC,35.717512,139.283527
,日の出IC,35.735827,139.282379
,青梅IC,35.797482,139.323206
,入間IC,35.818134,139.368658
,狭山日高IC,35.865018,139.378136
,圏央鶴ヶ島IC,35.920491,139.388706
,鶴ヶ島JCT,35.935059,139.405988
,坂戸IC,35.967445,139.443507
,川島IC,35.981442,139.466204
,桶川北本IC,36.002072,139.519587
,つくば中央IC,36.05735775996006,140.08831507270912
,つくばJCT,36.033696,140.1229
,つくば牛久IC,36.023901,140.134815
,牛久阿見IC,35.991974,140.18092
,阿見東IC,35.980843,140.239737
,稲敷IC,35.957877,140.298094
,松尾横芝IC,35.662797,140.438316
,山武成東IC,35.618124,140.382842
,東金IC,35.57449,140.315778
,藤沢IC,35.347724,139.447232
,茅ヶ崎中央IC,35.350706,139.396523
,中ノ湯IC,36.205946,137.603444
,平湯IC,36.187135,137.552537
,高山IC,36.166367,137.230269
,高山西IC,36.139351,137.171294
,白鳥西IC,35.877982,136.844841
,油坂第3TN坑口SA,35.876791,136.830421
,油坂峠出入口IC,35.870171,136.815547
,勝山IC,36.062124,136.46579
,上志比IC,36.07617901129416,136.38378458691403
,永平寺東IC,36.08748968113112,136.32839023080845
,永平寺西IC,36.081616,136.317162
,小矢部砺波JCT,36.630436,136.908314
,小矢部東IC,36.651537,136.90997
,高岡IC,36.737986,136.962293
,高岡北IC,36.770675,136.979409
,氷見IC,36.856551,136.955089
,氷見北IC,36.876954,136.970978
,田鶴浜IC,37.055355,136.888938
,徳田大津JCT,37.058924,136.842166
,徳田大津IC,37.063372,136.832942
,横田IC,37.136566,136.833324
,越の原IC,37.212386,136.880723
,穴水IC,37.237516,136.899002
,此木IC,37.237516,136.899002
,能登空港IC,37.2849109116744,136.9264330550264
,沼津IC,35.147583,138.865437
,沼津岡宮IC,35.143094,138.863851
,長泉IC,35.150064,138.895877
,三島萩IC,35.150651,138.915129
,大仁中央IC,35.009589,138.93969
,大仁南IC,34.998327,138.935152
,熊坂IC,34.989883,138.934374
,修善寺IC,34.976334,138.937403
,大平IC,34.96093292046203,138.93960516231698
,飯田山本IC,35.467889,137.758394
,天龍峡IC,35.43479366688618,137.81276574659623
,喬木IC,35.451883,137.940994
,国道152号接続部IC,35.440795,137.99149
,豊田東JCT,35.04407942036416,137.1933081697888
,豊田松平IC,35.071199,137.210554
,鞍ヶ池SIC,35.094642,137.223051
,豊田勘八IC,35.12075,137.207107
,豊田藤岡IC,35.162537,137.177635
,せと赤津IC,35.22149,137.136193
,せと品野IC,35.246295,137.139287
,土岐南多治見IC,35.333276,137.17472
,土岐JCT,35.356446,137.163873
,可児御嵩IC,35.431821,137.100477
,美濃加茂IC,35.470406,137.021912
,富加関IC,35.508395,136.974262
,美濃関JCT,35.518844,136.902127
,関広見IC,35.508229866681894,136.87309503205358
,城陽IC,34.846552056205375,135.7618676174066
,田辺北IC,34.838376,135.754344
,田辺西IC,34.807133,135.755413
,精華下狛IC,34.777185,135.773312
,精華学研IC,34.74703,135.783765
,山田川IC,34.7361,135.791543
,木津IC,34.720433,135.811756
,橿原北IC,34.532365,135.777823
,五條北IC,34.388275,135.712176
,五條IC,34.356032,135.684461
,五條西IC,34.340034,135.667248
,橋本東IC,34.334517,135.652345
,橋本IC,34.32159,135.602251
,高野口IC,34.31203,135.547456
,布施畑JCT/IC,34.695187,135.07526
,垂水JCT/IC,34.659703,135.067724
,宮津天橋立IC,35.51454,135.192914
,舞鶴大江IC,35.433095,135.206019
,綾部JCT,35.349534,135.292
,綾部安国寺IC,35.335625,135.309082
,園部IC,35.122601,135.479728
,八木西IC,35.091405,135.501183
,八木中IC,35.083128,135.508971
,八木東IC,35.073809,135.517434
,千代川IC,35.050786,135.53462
,大井IC,35.030979,135.545122
,亀岡IC,35.01141,135.558802
,篠IC,34.990459,135.60853
,沓掛IC,34.978012,135.657826
,大山崎JCT/IC,34.904669,135.692687
,久御山淀IC,34.894404,135.719454
,久御山IC,34.898637,135.740805
,春日JCT/IC,35.164328,135.118954
,氷上IC,35.163712,135.045339
,青垣IC,35.243623,135.013079
,遠阪ランプIC,35.291472,134.969005
,山東IC,35.302892,134.908019
,和田山JCT/IC,35.31474,134.847391
,福山西JCT,34.461453,133.237889
,西藤IC,34.449861,133.237186
,西瀬戸尾道IC,34.432178,133.218863
,高須IC,34.432178,133.218863
,上三永IC,34.39511,132.793072
,下三永福本IC,34.377585,132.752767
,馬木IC,34.361537,132.727945
,大島北IC,34.171421,133.066191
,大島南JCT,34.129441,133.032767
,今治湯ノ浦IC,33.994242,133.046412
,東予丹原IC,33.918,133.073581
,いよ小松北IC,33.89431,133.081558
,いよ小松JCT/IC,33.882854,133.089017
,月隈JCT,33.565247,130.462871
,西月隈IC,33.562567,130.460676
,板付IC,33.557209,130.455752
,野多目IC,33.541862,130.425476
,堤IC,33.543252,130.381884
,野芥IC,33.548185,130.3463
,福重IC,33.562454,130.318745
,福重JCT,33.568358,130.315183
,捨六町IC,33.569057,130.296752
,今宿IC,33.572794,130.27847
,周船寺IC,33.571361,130.250977
,前原IC,33.539219,130.197696
,今宿道路終点糸島市二丈福井SA,33.503829,130.098403
,鹿家IC,33.486114,130.059591
,二丈鹿家IC,33.471516,130.043216
,浜玉IC,33.444814,130.050547
,唐津IC,33.414876,130.000828
,佐世保中央IC,33.172771,129.712165
,佐世保みなとIC,33.15291,129.731087
,佐世保大塔IC,33.146279,129.777692
,相浦中里IC,33.202528,129.672294
,佐世保三川内IC,33.169699,129.848367
,波佐見有田IC,33.156215,129.89251
,武雄南IC,33.147895,129.990533
,八代南IC,32.464333,130.601861
,日奈久IC,32.429875,130.566731
,田浦IC,32.36735,130.516355
,芦北IC,32.297647559950974,130.50890644004903
,串木野IC,31.725348,130.291031
,市来IC,31.672705,130.32276
,美山IC,31.639295,130.356888
,伊集院IC,31.619442,130.411111
,松元IC,31.607484,130.459087
,鹿児島西IC,31.591711,130.5074
,鹿児島IC,31.585963,130.515255
,南風原南IC,26.180902,127.724411
,豊見城・名嘉地IC,26.17582,127.671639
,西原JCT,26.21905,127.739372
,南風原北IC,26.200188,127.739585
,江戸橋JCT,35.684078,139.778736
,宝町IC,35.67872,139.775399
,京橋JCT,35.674519,139.772674
,京橋IC,35.672904,139.772494
,新富町IC,35.671287,139.771874
,銀座IC,35.669287,139.769743
,汐留IC,35.663138,139.762668
,汐留JCT,35.662323,139.761967
,浜崎橋JCT,35.652605,139.760171
,芝公園IC,35.653234,139.747463
,飯倉IC,35.662174,139.738175
,谷町JCT,35.666628,139.738477
,霞が関IC,35.672772,139.746865
,三宅坂JCT,35.679798,139.745828
,代官町IC,35.689267,139.749901
,北の丸出口IC,35.690705,139.753786
,竹橋JCT,35.69135,139.757128
,神田橋IC,35.689115,139.765071
,神田橋JCT,35.688223,139.768456
,呉服橋IC,35.684538,139.771811
,江戸橋IC,35.68407,139.77572
,東銀座出口IC,35.674548,139.770442
,大橋JCT,35.65276,139.68964
,富ヶ谷IC,35.665259,139.687864
,初台南IC,35.675549,139.687813
,西新宿JCT,35.682387,139.68828
,中野長者橋IC,35.69395,139.682334
,西池袋IC,35.726677,139.695826
,高松IC,35.737791,139.703594
,熊野町JCT,35.741182,139.706806
,板橋JCT,35.750791,139.708493
,新板橋/滝野川IC,35.748836,139.719572
,王子北IC,35.755518,139.742476
,江北JCT,35.766377,139.762759
,扇大橋IC,35.76006,139.770946
,千住新橋IC,35.760493,139.807118
,小菅JCT,35.754052,139.820933
,小菅IC,35.750911,139.820934
,堀切JCT,35.744404,139.823599
,四つ木IC,35.73195,139.833463
,平井大橋IC,35.71564,139.849407
,船堀橋IC,35.686966,139.857043
,清新町IC,35.667042,139.84948
,葛西JCT,35.646818,139.850555
,本町IC,35.693585,139.77509
,入谷IC,35.71981,139.783926
,芝浦JCT,35.646961,139.757343
,芝浦IC,35.64133,139.75445
,勝島IC,35.598162,139.742618
,鈴ヶ森IC,35.59141,139.739023
,平和島IC,35.581154,139.745196
,昭和島JCT,35.572174,139.749296
,空港西IC,35.557424,139.753598
,羽田IC,35.55182,139.745553
,一ノ橋JCT,35.65582,139.737919
,天現寺IC,35.646592,139.727099
,目黒IC,35.636596,139.717713
,荏原IC,35.620164,139.71821
,戸越IC,35.618262,139.718027
,高樹町IC,35.659506,139.720919
,渋谷IC,35.657558,139.701562
,池尻IC,35.650067,139.683547
,三軒茶屋IC,35.64602,139.676089
,用賀IC,35.626817,139.629077
,渋谷四丁目IC,35.658616,139.711202
,外苑IC,35.680136,139.717686
,代々木IC,35.679666,139.694423
,新宿IC,35.684078,139.690734
,初台IC,35.679379,139.682831
,幡ヶ谷IC,35.677281,139.677175
,永福IC,35.668615,139.647098
,高井戸IC,35.677255,139.614292
,一ツ橋IC,35.694182,139.754335
,西神田IC,35.69698,139.75257
,飯田橋IC,35.706353,139.743746
,早稲田IC,35.710319,139.732112
,護国寺IC,35.718968,139.726435
,東池袋IC,35.72952,139.716911
,北池袋IC,35.739899,139.708571
,板橋本町IC,35.763833,139.704589
